d	m	y	h	i	Praha 8-Karlín	Praha 2-Legerova (hot spot)	Praha 1-n. Republiky	Praha 2-Riegrovy sady	Praha 5-Smíchov	Praha 10-Vršovice	Praha 9-Vysočany	Praha 4-Braník	Praha 8-Kobylisy	Praha 4-Libuš	Praha 5-Stodůlky	Praha 6-Suchdol	Praha 6-Břevnov	Praha 10-Průmyslová	Beroun	Kladno-střed města	Kladno-Švermov	Mladá Boleslav	Ondřejov	Příbram	Rožďalovice-Ruská	Tobolka-Čertovy schody	České Budějovice	Churáňov	Hojná Voda	Kocelovice	Prachatice	Tábor	Kamenný Újezd	Plzeň-Slovany	Plzeň-Bory	Plzeň-střed	Plzeň-Lochotín	Plzeň-Skvrňany	Plzeň-Doubravka	Plzeň - mobil 20.03.2013 Plzeň - Litice	Přimda	Cheb	Přebuz	Sokolov	Chomutov	Děčín	Doksany	Krupka	Lom	Litoměřice	Měděnec	Most	Rudolice v Horách	Sněžník	Teplice 	Tušimice	Ústí n.L.-Všebořická (hot spot)	Ústí n.L.-Kočkov	Ústí n.L.-město	Česká Lípa	Frýdlant	Liberec Rochlice	Souš	Hradec Králové-Brněnská	Hradec Králové-observatoř	Krkonoše-Rýchory	Polom	Trutnov - Tkalcovská	Moravská Třebová - Piaristická.	Pardubice-Rosice	Pardubice Dukla	Svratouch	Havl.Brod-Smetan.nám.	Jihlava	Jihlava-Znojemská	Kostelní Myslová	Košetice	Třebíč	Ždár nad Sázavou	Brno - Dětská nemocnice	Brno-Arboretum	Brno-Lány	Brno-Svatoplukova	Brno-Výstaviště	Brno-Zvonařka	Brno-Masná	Brno-Líšeň	Brno-Úvoz (hot spot)	Brno-Tuřany	Hodonín	Kuchařovice	Mikulov-Sedlec	Sivice	Mokrá	Znojmo	Jeseník-lázně	Olomouc-Hejčín	Olomouc-Šmeralova	Přerov	Prostějov	Otrokovice-město	Štítná n.Vláří	Těšnovice	Uherské Hradiště	Valašské Meziříčí	Zlín	Bílý Kříž	Červená hora	Český Těšín	Frýdek-Místek	Havířov	Horní Lomná	Karviná-ZÚ	Karviná	Ostrava-Českobratrská (hot spot)	Odry	Ostrava-Fifejdy	Ostrava-Mariánské Hory	Ostrava-Poruba, DD	Ostrava-Poruba/ČHMÚ	Ostrava-Přívoz	Ostrava-Radvanice ZÚ	Ostrava Radvanice OZO	Orlová	Opava-Kateřinky	Ostrava-Zábřeh	Rýmařov	Studénka	Třinec-Kanada	Třinec-Kosmos	Věřňovice
7	12	2015	5	30				1.3						3.2		1.3					1.3				1.3		4.0	4.3					2.9	1.3	3.2	1.3	4.0	2.9	10.7	9.1			1.3	5.6				9.9						24.2	17.3	4.8		10.9	4.8		3.7									1.3	1.3						1.3					4.5							1.3			4.8	1.3			1.3			1.3				1.3			1.3			1.3			29.0		9.3		5.6	1.3	5.6		1.3	1.3	19.4	11.5			1.3	5.6	1.3			1.3
7	12	2015	6	30				1.3						4.0		1.3					1.3				1.3		4.0	4.0					2.9	1.3	3.2	1.3	3.7	3.7	10.7	8.3			1.3	4.3				9.9	1.3	1.3	1.3			16.0	18.4	7.2		10.7	7.5		4.8	3.7								1.3	1.3						1.3					4.5							1.3			4.8	1.3			1.3			1.3				2.7			1.3	5.6		1.3			23.7		11.7		5.6	1.3	5.6		1.3	1.3	16.0	11.5			1.3	5.6	1.3			1.3
7	12	2015	7	30				1.3						3.5		1.3					1.3				1.3		4.3	4.3					1.3	1.3	2.9	3.2	4.0	3.2	10.1	8.0			1.3					16.2	1.3	1.3	1.3			10.7	18.1	5.3		11.5			6.4	4.5								1.3	1.3						1.3					4.5							1.3			5.1	1.3			1.3			1.3				2.9			1.3	1.3		8.0			33.8		5.1		5.6	1.3	5.6		1.3	2.7	13.0	11.2			1.3	13.3				1.3
7	12	2015	8	25				1.3						1.3		1.3					1.3				1.3		4.5	5.6					2.7	1.3	4.3	4.8	4.3	4.0	10.7	9.1			1.3	1.3				19.4	1.3	1.3	1.3			10.7	11.2	5.6		10.9	7.7		3.2	4.0									2.9						1.3					4.3							1.3			5.1	1.3						1.3				2.7			1.3	5.9		5.3			22.9		9.9		5.6	1.3	5.6		1.3	3.2	25.8	5.6			1.3	14.1	1.3			1.3
7	12	2015	9	49				1.3						1.3		1.3					3.2				1.3		5.1	4.8						2.7	4.3	6.1	4.3	5.1	12.2					5.9				22.1	1.3	1.3	1.3			9.3	10.4	6.4		11.5	10.9			3.2								2.7	2.9						1.3					4.8							1.3			4.5	1.3			1.3			1.3				1.3			1.3	1.3		1.3			21.3		9.1		5.6	1.3	5.6		1.3		22.4	11.7			1.3	13.0	1.3			1.3
7	12	2015	10	26				1.3						1.3		1.3					3.2				1.3		4.8	4.0					3.5	6.7	5.1	4.8	5.3	4.8	12.2	10.9			1.3	2.9				21.8	4.5	3.5	1.3					7.2		14.6	14.1		4.3	2.9								1.3	3.2						1.3					3.7							1.3			4.8	1.3			1.3			1.3				2.7			2.7	1.3		6.4			16.5				5.6	2.9	5.6		1.3	1.3	28.8	12.0			1.3	5.6	1.3			1.3
7	12	2015	11	26				1.3						3.2		1.3					2.9				2.9		4.8	4.3					3.7	5.3	4.3	4.3	5.3	4.8	16.0	11.2			1.3	4.0					9.3	6.4				21.0	12.8	7.7		14.4	16.8		4.3	3.7								3.7	3.5						1.3					3.5							1.3			4.5	1.3			1.3			1.3				2.7			2.7	1.3		16.5			15.7		13.6		5.6	3.5	5.6		1.3	3.2	25.0	13.0			1.3	5.6	1.3			3.5
7	12	2015	12	26				1.3						1.3		1.3					3.5				4.8		4.8	4.5					3.7	3.7	4.0	7.2	5.3	4.8	21.6	10.4			1.3	5.1				30.6	11.2	4.3	1.3			29.6	12.8			12.8	17.8		4.8	4.8								3.2	3.5						1.3					5.6							1.3			4.8	1.3			3.7			1.3				1.3			3.2	2.9		7.7			17.6		12.0		11.5	2.9	5.6		1.3	3.7	35.2	17.3			1.3	5.6	1.3			2.9
7	12	2015	13	25				1.3						3.2		1.3					4.0				5.1		4.8	4.0					1.3	3.5	4.3	4.8	5.9	5.3	15.7	10.4			1.3	2.9				22.6	12.8	5.1	1.3			22.9	12.0	9.9		13.6	14.9		8.8	5.9								2.9							1.3					2.9							1.3			4.5	1.3			2.9			1.3				2.9			1.3	5.6		9.1			15.2		11.2		5.6	1.3	5.6		1.3	2.9	36.7	13.6			1.3	5.6	1.3			4.3
7	12	2015	14	25				1.3						3.5		1.3					3.7				5.3		6.9	4.3					2.9	4.0		6.1	5.3	4.5	23.2	10.7			1.3	8.5				45.0	12.5	12.8	3.7			51.1	13.0	9.1		10.4	18.4		6.9	5.3								2.9	3.5						1.3					4.0							1.3			4.5	1.3			1.3			1.3				2.9			1.3	1.3		1.3			18.4		13.6		5.6	1.3	5.6		1.3	3.5	26.1	13.8			1.3	5.6	1.3			5.1
7	12	2015	15	25				1.3						3.2		1.3					3.5				5.1		8.3	5.9					3.2	3.2	4.0	4.5	4.8	4.0	26.4	11.5			1.3	17.0			4.8	58.1	10.1	13.3	5.6			34.1	12.2	9.6		12.0	13.8		6.4	5.3								2.9	3.2						1.3					4.3							1.3			4.5	1.3			2.7			1.3				1.3			1.3	1.3		16.5			17.0		12.5		5.6		5.6		1.3	1.3	19.2	17.8			1.3	5.6	1.3
7	12	2015	16	48										3.7		1.3					5.3				5.1		4.5	5.3					3.2	3.7	4.0	4.5	4.5	4.0	18.1	11.2			1.3	3.5			4.3	78.0	11.2	4.3	1.3			35.4	10.9	9.3		34.4	14.6		6.7	6.1								2.9	3.7						1.3					6.1							1.3			4.5	1.3			1.3			3.2				1.3			1.3	10.4		9.6			15.4		11.2		5.6	2.9	11.2		1.3	1.3	16.0	13.6			1.3	5.6	1.3			6.4
7	12	2015	17	26				1.3						3.7		1.3					8.0				4.3		5.1	0.8					3.2	5.3	4.5	4.8	5.6	4.5	13.6	12.2			1.3	2.9			4.3	57.0	8.5	5.3	1.3			37.5	12.5	8.3		17.6	14.4		7.2	7.5								1.3	3.5						1.3					3.5							1.3			4.5	1.3			1.3			1.3				1.3			1.3	1.3		22.6			18.6		7.7		12.5	2.9	11.2		1.3	3.5	17.0	13.3			1.3	5.6	1.3			11.2
7	12	2015	18	26				1.3						4.3		1.3					5.6				4.3		6.1	4.5					3.2	4.8	5.6	5.6	5.6	5.1	12.5	10.4			1.3	1.3			1.3	40.7	5.3	4.3	1.3			73.5	13.0	5.1		13.0	17.0		10.1	7.5								1.3	3.5						1.3					3.5							1.3			4.3	1.3			1.3			1.3				2.7			1.3	1.3					21.6		6.9		12.8	3.5	11.2		1.3	3.2	25.6	14.4			1.3	5.6	1.3			13.3
7	12	2015	19	26				1.3						4.0		1.3					10.9				3.5		6.9						3.2	3.7	6.9	4.8		5.1	12.8	10.1			1.3	1.3			1.3	50.6	4.3	4.0	2.7			53.0	13.3	4.0		17.6	13.6		13.0	7.2								2.9	3.5						1.3					4.3							1.3			4.5	1.3			2.9			1.3				1.3			1.3	3.5		45.0			23.7		8.5		14.4	3.2	11.5		1.3	3.2	24.2	13.8			1.3	5.6	2.9			8.0
7	12	2015	20	26				1.3						5.1		1.3									3.7		6.7	16.5					3.2	3.2	7.5		37.0	5.9	13.6	10.7			1.3	1.3			1.3	38.6	2.9	1.3	1.3			19.7	15.4	3.7			8.0		15.7	6.1								3.5	3.5						1.3					3.5							1.3			4.5	1.3			6.1			1.3				1.3			1.3	1.3		10.1			21.8		6.9		11.5	1.3	11.2		1.3	3.2	31.4	13.8			1.3	5.6	1.3			7.5
7	12	2015	21	25				1.3						4.8		1.3					5.1				4.0		6.1	10.7					2.9	1.3	6.4	4.8	33.6	5.3		11.7			1.3	1.3			1.3	27.4	1.3	1.3	4.3			17.3	14.6	3.2		34.1	6.4		12.0	6.9								4.3	4.8						1.3					4.5							1.3			4.5	1.3			6.7			1.3				1.3			1.3	1.3		5.3			22.4		9.9		5.6	3.2	5.6		1.3	1.3	19.7	13.0			1.3	12.0	1.3			7.5
7	12	2015	22	49				1.3						4.5		1.3					5.3				5.1		5.1	5.3					1.3	3.5	6.1	4.0	30.1	4.8	11.5	10.9			1.3	1.3			1.3	20.0	2.7	1.3	7.5			10.7	14.6	4.3		9.6	6.4		6.9	6.4								3.7	4.0						1.3					3.7							1.3			4.8	1.3			4.3			1.3				2.7			1.3	1.3		5.3			22.4		8.3		5.6	1.3	5.6		1.3	1.3	19.4	12.0			1.3	13.0	1.3			9.1
7	12	2015	23	26				1.3						4.0		1.3					4.5				4.8		4.5	6.1					2.7	1.3	5.3	3.7	27.4	4.0	11.5	11.5			1.3	1.3			1.3	10.7	3.5	1.3	4.0			14.4	15.4	3.7		9.3	5.6		5.1	6.1								4.0	4.5						1.3					3.5							1.3			4.3	1.3			3.7			1.3				1.3			1.3	4.0		3.2			21.0		6.7		5.6	1.3	10.9		1.3	1.3	16.0	11.7			1.3	11.2	1.3			10.7
8	12	2015	0	26				1.3						3.2		1.3					4.8				5.3		4.5	3.5					2.9	1.3	5.1	3.2	25.0	4.3	10.7	10.9			1.3	1.3			3.5	11.2	3.2	1.3	6.4			10.1	14.1	3.5		14.1	3.7		4.8	6.4								3.2	4.8						1.3					5.1							1.3			4.5	1.3			4.0			1.3				1.3			1.3	3.5		3.7			14.1		6.9		5.6	1.3	5.6		1.3	1.3	20.5	12.2			1.3	12.2	1.3			9.3
8	12	2015	2	30				1.3						1.3		1.3					3.7				4.0		4.8	7.5					2.9		4.3	1.3	20.0	4.0	10.9	9.6			1.3	1.3			1.3	2.9	1.3	1.3	8.3			28.2	6.1	4.3		20.0	3.5		6.4	6.7								1.3	3.7						1.3					3.5							1.3			5.1	1.3			4.0										1.3	10.1		3.2			17.0		5.1		5.6	2.9	5.6		1.3	1.3	13.6	12.0			1.3	12.0	1.3			10.1
8	12	2015	3	30				1.3						1.3		1.3					3.5						4.3	6.7					1.3	1.3	4.3	1.3	18.4	3.7	10.1	9.6			1.3	1.3			1.3	4.0	1.3	1.3	3.7			31.4	11.5	3.2		12.2	8.8		10.1	5.6								2.9	3.2						1.3					1.3										5.1	1.3			4.3			1.3				1.3			1.3	1.3		1.3			16.8		5.3		5.6	1.3	5.6		1.3	1.3	17.3	11.5			1.3	5.6	1.3			14.9
8	12	2015	4	30				1.3						1.3		1.3					2.7						4.3	5.9					1.3	1.3	3.5	1.3	17.3	2.9	9.9	9.9			1.3	1.3			2.7	3.2	1.3		4.5			18.6	9.1	3.7		14.4	9.1		8.0																1.3					1.3							1.3			4.5	1.3			5.1			1.3				3.2			1.3			1.3			11.7		3.5		5.6	1.3	5.6		1.3	1.3	17.3	12.8			1.3	5.6	1.3			11.7
8	12	2015	5	30				1.3								1.3					2.7						4.0	5.3					2.9	1.3	3.5	1.3	16.0	3.5	10.1	9.1			1.3	1.3			2.9	8.5		1.3	7.5			14.4	7.5	6.1		9.9	9.6		9.9	6.4															1.3					5.9							1.3			5.1	1.3			1.3			1.3				3.7			1.3			1.3			15.2		5.6		5.6	1.3	5.6		1.3	1.3	13.0	17.0			1.3	5.6	1.3			12.2
8	12	2015	6	31				1.3								1.3					3.5						4.0	4.8					2.9	1.3	3.5	1.3	14.9	3.2	9.9	9.9			1.3				1.3	10.1	1.3	2.9	5.6			18.6	7.7	6.9		15.4			14.4	4.3															1.3					2.7							1.3			4.8	1.3			1.3			1.3				3.7			1.3			1.3			13.6		6.4		5.6	1.3	5.6		1.3	1.3	21.3	17.3			1.3	11.2				21.0
8	12	2015	7	29				1.3								1.3					3.5				4.0		3.5	4.3					2.9	1.3	3.5	2.9	13.8	3.2	10.1	9.1			1.3	1.3			3.7	8.5	2.9	5.1	6.1			19.7	7.2	8.5		18.4	12.5		7.5	3.7									1.3						1.3					3.2							1.3			4.5	1.3						1.3				1.3			4.3			4.0			13.3		11.5		5.6	1.3	5.6		1.3	1.3	18.6	11.7			1.3	14.4	1.3			23.7
8	12	2015	8	26				1.3								1.3					3.5				2.9		3.7	4.3						1.3	3.7	1.3	12.8	3.5	9.6				1.3	1.3			2.9	8.3	4.5	4.5	26.1			15.7	8.0	10.1		17.8	13.3		5.1	3.7								1.3	1.3						1.3					5.1							1.3			4.5	1.3			2.7			1.3				1.3			4.3			2.9			12.5		15.4		5.6	1.3	5.6		1.3		17.3	12.8			1.3	12.2	1.3			8.3
8	12	2015	9	25				1.3								1.3					4.0				1.3		4.0	5.9					2.7	1.3	3.7	1.3	12.5	3.5	10.4	9.9				1.3			1.3	10.4	5.1	4.0	39.1					9.6		21.6				3.7								1.3	1.3						1.3					4.0							1.3			4.8	1.3			1.3			1.3				2.9			4.5			1.3			27.4				5.6	1.3	11.2		1.3	3.5	21.6	14.9			1.3	14.4	1.3			11.2
8	12	2015	10	48				1.3						1.3		1.3					4.3				3.2		3.7	5.6					3.5	1.3	3.7	1.3	11.5	3.2	10.4	10.1			1.3	1.3			1.3		7.5	4.0				16.8	12.8	16.0		26.6			3.5	3.5								1.3	1.3						1.3					5.1							1.3			4.5	1.3			1.3			1.3				3.5			5.6			3.2			23.4		7.2		5.6	4.3	12.5		2.7	5.1	22.1	14.1				19.4	3.2			17.8
8	12	2015	11	49				1.3						1.3		1.3					4.0				6.7		2.9	7.5					3.5	1.3	3.7	1.3	11.2	4.0	10.4	9.3			1.3	3.7			3.7	16.2	7.2	5.9	11.7			19.4	20.0			19.2			3.2	4.0								1.3	1.3			8.0			1.3					4.0							1.3			4.8	1.3			1.3			1.3				3.5			3.7			4.5			28.8		7.2		13.0	5.1	13.3		4.0	5.9	21.3	16.2			4.3	17.0	4.8			20.8
8	12	2015	12	49				1.3						1.3		1.3					6.4				9.1		3.7	6.4					3.5	1.3	3.5	1.3	11.7	6.1	10.4	9.1			1.3	4.3			6.1	14.9	8.0	5.3	31.4			16.5	21.6	13.3		16.0	18.6			3.5								1.3	1.3						1.3					5.1							1.3			4.8	1.3			1.3			1.3				1.3			2.9			4.5			29.8		8.5		5.6	6.1	13.8		5.1	7.5	28.5	14.9			4.5	13.3	4.0			23.7
8	12	2015	13	48				1.3						1.3		1.3					4.5				9.9		4.0	6.4					3.2	1.3		1.3	12.5	3.2	11.2	8.8			1.3	4.0			3.5	15.2	13.3	5.3	23.7			12.5	20.0	15.4		14.4	12.2		2.7									1.3				2.7			1.3					4.3							1.3			5.1	1.3			1.3			1.3				1.3			1.3			4.5			33.0		10.4		11.7	6.7	13.8		5.3	6.9	24.0	17.0			4.5	11.7	2.9			22.4
8	12	2015	14	48				1.3						1.3		1.3					4.5				15.7		4.0	6.7					2.9	1.3	3.5	1.3	9.9	3.2	10.7	9.1			1.3	5.1			2.7	9.1	16.0	9.3	59.1			6.4	12.2	22.4		7.2	8.5		1.3									1.3	1.3			2.7			1.3					5.3							1.3			4.8	1.3			1.3			1.3				2.7			1.3			4.0			30.4		18.4		5.6		13.0		4.0	5.9	33.8	14.9			4.0	13.6	3.5
8	12	2015	15	25										1.3		1.3					4.8				10.4		4.3	4.8					3.2	1.3	3.5	1.3	9.6	2.9	11.2	9.1			1.3	4.3			2.9	9.9	10.7	6.4	135.0			2.9	12.0	11.5		7.7	10.4		1.3	8.5								1.3	1.3			1.3			1.3					4.8							1.3			5.1	1.3			1.3			1.3				2.7			1.3			3.7			16.8		28.8		5.6	5.6	12.5		3.5	4.5	23.4	14.4			3.5	14.4	2.7			20.8
8	12	2015	16	49				1.3						1.3		1.3					5.1				6.1		4.3	4.0					2.9	1.3	3.2	1.3	8.3	1.3	10.9	9.1			1.3	3.5			1.3	8.0	9.6	4.0	90.0			4.0	6.7	6.9			7.7		1.3	3.2								1.3	1.3			1.3			1.3					6.1							1.3			5.1	1.3			1.3			1.3				2.7			1.3			3.2			20.2		20.0		5.6	5.1	12.0		1.3	4.3	20.0	14.6			1.3	14.9	2.9			13.8
8	12	2015	17	48				1.3						1.3		1.3					5.6				5.1		4.3	4.8					3.5	1.3	3.5	1.3	8.0	1.3	10.4	8.8			1.3	3.2			3.5	4.0	6.4	4.0	13.0			10.1	4.3	4.0		6.9	11.5		1.3	1.3								1.3	1.3			1.3			1.3					3.7							1.3			4.5	1.3			1.3			1.3				3.5			1.3	7.2					20.0		13.8		12.8	4.8	11.5		1.3	4.0	17.3	13.3			1.3	15.2	3.7			14.1
8	12	2015	18	26				1.3						1.3		1.3					5.6				15.4		4.3						2.9	1.3	2.9	1.3		3.2	10.7	8.8			6.4	4.8			2.9	3.5	3.2	3.7	8.5			7.2	4.8	3.2		7.5	9.1		1.3	1.3								1.3	1.3			2.9			1.3					4.5							1.3			4.8	1.3			1.3			1.3				1.3			1.3	1.3		8.5			20.5		23.4		5.6	5.9	12.0		1.3	4.5	14.4	20.8			2.7	13.8	2.9			11.5
8	12	2015	19	49				1.3						1.3		1.3									7.7		4.5	4.8					1.3	1.3	3.2		4.5	3.7	10.1	9.1			12.8	4.5			4.5	1.3	1.3	3.2	9.3			5.3	5.1	3.2		4.3	5.1		1.3	1.3								1.3	1.3			1.3			1.3					4.3							1.3			4.5	1.3			1.3			1.3				1.3			1.3	12.2		9.6			15.2		21.0		5.6	5.6	12.0		2.7	4.0	12.5	16.2			3.2	13.0	2.7			14.4
8	12	2015	20	48				1.3						1.3		1.3					6.1				4.5		4.0	5.9					2.7	1.3	3.5	1.3	4.5	2.9		8.8			9.6	5.9			4.5	1.3	1.3	4.5	13.3			4.3	4.8	1.3		8.5	6.4		1.3	1.3								1.3	1.3			1.3			1.3					2.7							1.3			5.1	1.3			1.3			1.3				1.3			1.3	1.3		7.5			5.6		12.2		5.6	4.3	12.0		1.3	4.0	49.0	20.8			1.3	14.6	1.3			9.9
8	12	2015	21	26				1.3						1.3		1.3					5.9				3.5		4.0	5.6					3.2	1.3	2.9	1.3	3.5	2.7	9.3	8.8			10.9	4.8			2.9	1.3	2.9	2.9	15.7			4.5	5.3	3.5		4.8	5.3		1.3	1.3								1.3	1.3			1.3			1.3					4.8							1.3			5.1	1.3			1.3			1.3				1.3			1.3	1.3		6.7			5.6		10.9		5.6	3.2	5.6		1.3	3.2	61.5	15.2			1.3	12.0	1.3			9.9
8	12	2015	22	25				1.3						1.3		1.3					6.9				3.2		4.5	6.7					2.9	1.3	2.7	1.3	3.5	2.9	9.9	8.8			11.7	2.9			1.3	2.7	2.9	1.3	13.6			4.8	4.8	5.3		3.5	3.5		1.3	1.3								1.3	1.3			1.3			1.3					4.0							1.3			4.8	1.3			1.3			1.3				1.3			1.3	6.9		8.3			12.0		11.2		5.6	1.3	5.6		1.3	3.2	51.4	13.8			1.3	12.0	1.3			8.8
8	12	2015	23	26				1.3						1.3		1.3					5.1				3.2		4.3	6.1					3.2	1.3	2.9	1.3	3.5	2.7	10.9	9.1			7.5	4.0			2.7	1.3	1.3	1.3	9.6			3.2	3.7	4.8		2.9	2.9		2.7	1.3								1.3	1.3			1.3			1.3					6.4							1.3			4.8	1.3			1.3			1.3				2.9			1.3	1.3		6.4			15.7		9.6		5.6	3.2	5.6		1.3	3.7	21.6	12.2			1.3	11.2	1.3			5.3
9	12	2015	0	26				1.3						1.3		1.3					4.5				3.5			5.3					3.5	1.3	1.3	1.3	3.5	1.3	10.7	8.8			6.1	3.2			2.9	1.3	3.2	3.5	7.5			2.9	6.9	6.9		2.9	3.2		1.3	1.3								1.3	1.3			1.3			1.3					4.0							1.3			4.8	1.3			1.3			1.3				1.3			1.3	1.3		4.5			16.5		10.4		5.6	4.3	5.6			5.3	32.2	12.0				11.7	1.3			3.2
9	12	2015	1	39				1.3						1.3		1.3					4.3				4.0		4.0	4.8					2.9		1.3	1.3	3.5	2.7	10.7	8.8			2.7	1.3			3.2	7.7	20.2	2.9	9.1			12.8	8.0	5.9		7.2	5.1		1.3	1.3								1.3	1.3			1.3			1.3					5.1							1.3				1.3			1.3							1.3				5.6		2.7			14.1		8.5		5.6	3.7	5.6		1.3	4.5	24.0	13.8			1.3	12.8	1.3			5.3
9	12	2015	2	30				1.3						1.3		1.3					4.0						4.0	4.3					1.3	1.3	2.9	1.3	3.7	1.3	10.9	7.7			1.3	1.3			3.5	13.3	28.5	1.3	8.3			12.2	12.8	2.9		9.9	6.1		1.3	1.3								1.3	1.3			1.3			1.3					4.5							1.3			4.8	1.3			1.3			1.3							1.3	1.3		3.5			17.3		10.1		5.6	3.5	5.6		1.3	3.5	19.7	12.0			1.3	12.5	1.3			8.0
9	12	2015	4	30				1.3						1.3		1.3					3.2				2.9		3.5	5.9					1.3	1.3	1.3	1.3	3.7	1.3	10.4	8.3			1.3	1.3			1.3	29.0	7.2		2.9			9.1	13.8	6.4		8.3	7.5		1.3	1.3								1.3	1.3			1.3			1.3					4.0							1.3			4.8	1.3			1.3			1.3				1.3			1.3	1.3		4.8			5.6		5.6		5.6	3.5	5.6		1.3	12.2	11.7	12.0			1.3	5.6	1.3			14.4
9	12	2015	5	30				1.3						1.3		1.3					2.7				1.3		4.0	5.9					1.3	1.3	2.9	1.3	4.0	1.3	9.3	8.8			1.3				1.3	15.2		1.3	1.3			17.0	6.1	6.7		10.1			1.3	1.3								1.3	1.3			1.3			1.3					4.0							1.3			4.8	1.3			1.3			1.3				2.7			1.3	1.3		6.4			5.6		6.9		5.6	3.5	5.6		1.3	6.7	5.6	12.2			1.3					16.5
9	12	2015	6	31				1.3						1.3		1.3					2.9				1.3		3.7	4.0					1.3	1.3	3.2	1.3	4.0	2.9	10.4	9.1			1.3	1.3			1.3	8.8	4.0	1.3	1.3			6.9	6.1	7.2		8.5	5.9		1.3	1.3									2.9			1.3			1.3					6.7							1.3			5.1	1.3						1.3				6.4			2.9	1.3		5.6			5.6		10.4		5.6	3.7	5.6		1.3	6.1	16.2	11.2			1.3	14.1	1.3			14.4
9	12	2015	7	30				1.3						1.3		1.3					3.2				1.3		3.7	4.8						1.3	1.3	1.3	4.0	1.3	10.9				1.3	1.3			1.3	4.3	3.2	1.3	1.3			10.9	6.1	6.4		12.0	5.6		1.3	1.3								1.3	1.3			1.3			1.3					3.5							1.3			5.3	1.3			1.3			3.2				5.3			5.9	1.3		4.5			5.6		9.6		5.6	2.7	5.6		1.3		16.8	5.6			1.3	17.0	1.3			14.9
9	12	2015	8	26				1.3						1.3		1.3					3.2				2.9		3.7	4.0					3.2	1.3	1.3	1.3	4.3	1.3	10.9	9.3			1.3	6.7			1.3	3.2	1.3	1.3	2.9					7.5		9.6	5.3		1.3	1.3								1.3	1.3			1.3			1.3					4.0							1.3			5.1	1.3			1.3			1.3				1.3			5.3	1.3		7.5			5.6				5.6	3.7	5.6		1.3	6.4	13.0	14.1			1.3	16.2	3.5			10.7
9	12	2015	9	25				1.3						1.3		1.3					3.5				3.2		4.8	5.9					3.2	1.3	1.3	1.3	4.3	3.2	10.4	9.3				3.7			1.3		1.3	1.3				15.2	5.9	5.9		6.9	5.3		1.3	1.3								1.3	1.3			1.3			1.3					5.6							1.3			5.1	1.3			1.3			1.3				1.3			3.7	1.3		4.3			5.6		10.9		5.6	5.6	12.5		3.5	8.0	15.7	13.0			3.5	12.8	3.5			7.7
9	12	2015	10	49				1.3						2.9		1.3					3.2				3.5		5.3	5.3					1.3	1.3	1.3	1.3	4.3	3.2	10.4	8.5			1.3	10.7			1.3	1.3	3.5	1.3	1.3			20.5	6.9			8.3	5.3		1.3	2.7								1.3	2.9			1.3			1.3					4.0							1.3			5.1	1.3			1.3			1.3				1.3				1.3		1.3			5.6		12.0		5.6	4.8	12.2		2.9	8.3	24.2	12.8			1.3	15.2	1.3			13.0
9	12	2015	11	49				1.3						1.3		1.3					3.5				2.9		5.1	5.6					1.3	1.3	1.3	1.3	4.5	3.2	11.2	9.6			1.3	5.9			4.3	1.3	9.9	1.3	1.3			7.5	7.2	6.1		9.6	6.7			3.5								1.3	1.3			1.3			1.3					5.6							1.3			5.1	1.3			1.3							1.3				1.3		1.3			5.6		12.8		5.6	4.3	5.6		1.3	6.7	12.2	12.0			1.3	13.6	1.3			14.4
9	12	2015	12	26				1.3						2.9		1.3					5.3				3.7		4.8	4.0					3.2	1.3		1.3	4.5	3.2	13.0	8.8			1.3	6.7			5.6	7.2	5.6	1.3	1.3			1.3	8.0	6.9		10.7	7.7		1.3	4.0								1.3	3.5						1.3					4.8							1.3			4.8	1.3			1.3			7.7				1.3				1.3		1.3			5.6		10.7		5.6	1.3	5.6		1.3	8.8	12.2	11.2			1.3	12.8	1.3			10.4
9	12	2015	13	26				1.3						2.7		1.3					4.8				4.0		4.8	2.7					2.9	1.3	1.3	1.3	4.5	3.2	12.2	8.8			1.3	32.2			7.7	17.6	5.9	3.7	1.3			1.3	11.5	5.9		22.6	8.5		3.5									3.7				2.7			1.3					4.3							1.3			1.3	1.3			1.3			1.3				2.7				7.2		1.3			5.6		20.0		5.6		5.6		1.3	6.4	41.8	12.5			1.3		1.3
9	12	2015	14	25										1.3		1.3					5.9				4.0		4.5	6.1					3.5	1.3	1.3	1.3	3.7	3.2	10.7	8.8			1.3	62.6			8.3	6.1	10.7	4.3	1.3			1.3	10.1	8.5		15.7	15.4		2.7	4.0								1.3	1.3			2.9			1.3					6.7							1.3			4.3	1.3			1.3			1.3				1.3				1.3		1.3			5.6		15.7		5.6	4.8	11.2		3.2	7.5	29.8	12.2			1.3	5.6	1.3			4.8
9	12	2015	15	48				1.3						2.9		1.3					4.5				4.0		5.3	4.3					3.2	1.3	1.3	1.3	4.0	3.2	9.3	8.5			1.3	32.0			5.1	1.3	6.7	3.7	1.3			1.3	8.8	3.5			16.0		3.7	4.3								2.9	3.5			2.9			1.3					4.5							1.3			5.1	1.3			1.3			1.3				1.3			1.3			1.3			5.6		12.8		5.6	6.9	12.0		1.3	5.6	55.7	13.0			2.9	5.6	1.3			6.1
