d	m	y	h	i	Praha 8-Karlín	Praha 2-Legerova (hot spot)	Praha 1-n. Republiky	Praha 2-Riegrovy sady	Praha 5-Smíchov	Praha 10-Vršovice	Praha 9-Vysočany	Praha 4-Braník	Praha 8-Kobylisy	Praha 4-Libuš	Praha 5-Stodůlky	Praha 6-Suchdol	Praha 6-Břevnov	Praha 10-Průmyslová	Beroun	Kladno-střed města	Kladno-Švermov	Mladá Boleslav	Ondřejov	Příbram	Rožďalovice-Ruská	Tobolka-Čertovy schody	České Budějovice	Churáňov	Hojná Voda	Kocelovice	Prachatice	Tábor	Kamenný Újezd	Plzeň-Slovany	Plzeň-Bory	Plzeň-střed	Plzeň-Lochotín	Plzeň-Skvrňany	Plzeň-Doubravka	Plzeň - mobil 20.03.2013 Plzeň - Litice	Přimda	Cheb	Přebuz	Sokolov	Chomutov	Děčín	Doksany	Krupka	Lom	Litoměřice	Měděnec	Most	Rudolice v Horách	Sněžník	Teplice 	Tušimice	Ústí n.L.-Všebořická (hot spot)	Ústí n.L.-Kočkov	Ústí n.L.-město	Česká Lípa	Frýdlant	Liberec Rochlice	Souš	Hradec Králové-Brněnská	Hradec Králové-observatoř	Krkonoše-Rýchory	Polom	Trutnov - Tkalcovská	Moravská Třebová - Piaristická.	Pardubice-Rosice	Pardubice Dukla	Svratouch	Havl.Brod-Smetan.nám.	Jihlava	Jihlava-Znojemská	Kostelní Myslová	Košetice	Třebíč	Ždár nad Sázavou	Brno - Dětská nemocnice	Brno-Arboretum	Brno-Lány	Brno-Svatoplukova	Brno-Výstaviště	Brno-Zvonařka	Brno-Masná	Brno-Líšeň	Brno-Úvoz (hot spot)	Brno-Tuřany	Hodonín	Kuchařovice	Mikulov-Sedlec	Sivice	Mokrá	Znojmo	Jeseník-lázně	Olomouc-Hejčín	Olomouc-Šmeralova	Přerov	Prostějov	Otrokovice-město	Štítná n.Vláří	Těšnovice	Uherské Hradiště	Valašské Meziříčí	Zlín	Bílý Kříž	Červená hora	Český Těšín	Frýdek-Místek	Havířov	Horní Lomná	Karviná-ZÚ	Karviná	Ostrava-Českobratrská (hot spot)	Odry	Ostrava-Fifejdy	Ostrava-Mariánské Hory	Ostrava-Poruba, DD	Ostrava-Poruba/ČHMÚ	Ostrava-Přívoz	Ostrava-Radvanice ZÚ	Ostrava Radvanice OZO	Orlová	Opava-Kateřinky	Ostrava-Zábřeh	Rýmařov	Studénka	Třinec-Kanada	Třinec-Kosmos	Věřňovice
29	11	2015	10	26	17.0	6.0	5.0	4.0	242.0	4.0	8.0	1.0	7.0	4.8	6.0	11.0	6.0	13.0	14.0	9.0	8.0	8.0		8.0	9.0		10.0		3.0		13.0	36.0	8.0	8.0	4.0	3.0	3.0	3.0	5.0	4.0		4.0		1.0	5.0	7.0		4.0	6.0	12.0	3.0	5.0	3.0		14.0	9.0	7.0	9.0	14.0	9.0				7.0			5.0	17.0	18.0		9.0		6.0	3.0	6.0		3.0	3.0	7.0	20.0	20.7	13.9	16.4	15.6	18.6	26.0	15.0	21.0	9.0	10.0		3.0	14.0	13.0	3.0	5.0	14.0	12.0	6.0	15.0			3.0	9.2	11.0	8.0			6.0	9.0	6.0			8.0	10.0	12.0	10.0	5.0			12.0	71.0	17.0	32.0	10.0	9.0		7.0	8.0	6.0	12.0
29	11	2015	11	26	10.0	5.0	16.0	8.0	122.0	3.0	12.0	3.0	16.0	4.3	4.0	9.0	6.0	9.0	8.0	10.0	16.0	8.0		6.0	8.0		6.0		2.0		16.0	37.0	6.0	5.0	3.0	3.0	3.0	3.0	11.0	4.0		7.0		1.0	10.0	6.0		3.0	4.0	11.0	1.0	4.0	3.0		7.0	5.0	8.0	6.0	8.0	7.0				5.0			13.0	13.0	12.0		10.0		5.0	13.0	6.0		5.0	2.0	7.0	31.0	22.3	10.6	15.6	12.8	16.0	14.0	14.0	18.0	9.0	11.0		3.0	11.0	13.0	15.0	4.0	10.0	13.0	11.0	11.0			4.0	8.0	9.0	6.0			5.0	7.0	6.0	16.0	10.0	5.0	10.0	15.0	9.0	6.0	14.0		20.0	64.0	16.0	24.0	17.0	8.0	11.0	22.0	8.0	10.0	14.0
29	11	2015	12	26	11.0	3.0	20.0	13.0	62.0	3.0	20.0	4.0	19.0	8.2	3.0	8.0	6.0	12.0	6.0	7.0	17.0	8.0		5.0	7.0		4.0		3.0		9.0	36.0	7.0	3.0	3.0	3.0	3.0	3.0	13.0	4.0		6.0		1.0	8.0	4.0		2.0	3.0	9.0	2.0	3.0	4.0		10.0	3.0	10.0	4.0	17.0	18.0				3.0			10.0	8.0	10.0		6.0		3.0	8.0	3.0		1.0	3.0	5.0	19.0	16.0	10.5	19.7	20.1	18.5	13.0	8.0	18.0	5.0	10.0		4.0	11.0	12.0	8.0	4.0	7.0	11.0	7.0	10.0			5.0	7.5	7.0	4.0			4.0	12.0	5.0	12.0	10.0	3.0	10.0	8.0	6.0	6.0	11.0		13.0	78.0	9.0	24.0	13.0	12.0	10.0	13.0	8.0	15.0	7.0
29	11	2015	13	49	6.0	4.0	11.0	7.0	34.0	2.0	20.0	4.0	15.0	13.6	12.0	7.0	7.0	8.0	4.0	8.0		8.0		4.0	6.0		3.0		1.0		7.0	34.0	6.0	3.0	3.0	2.0	3.0	3.0	9.0	4.0		4.0		1.0	9.0	4.0		3.0	3.0	7.0	1.0	1.0	2.0		8.0	11.0	10.0	2.0	9.0	19.0				2.0			7.0	6.0	15.0		4.0		3.0	5.0	3.0		1.0	14.0	5.0	29.0	19.5	8.0	17.9	13.8	17.1	10.0	6.0	13.0	5.0	7.0		3.0	9.0	12.0	6.0	4.0	6.0	11.0	11.0	7.0	14.2		13.0	6.4	7.0	4.0			3.0	8.0	5.0	9.0	10.0	4.0	12.0	24.0	5.0	6.0	13.0		15.0	70.0	11.0	30.0	13.0	8.0	16.0	8.0	8.0	11.0	6.0
29	11	2015	14	26	6.0	3.0	7.0	4.0	22.0	2.0	13.0	3.0	10.0	7.6	7.0	6.0	6.0	8.0	83.0	7.0		8.0		7.0	6.0		1.0		1.0		5.0	33.0	4.0	2.0	3.0	2.0	3.0	2.0	9.0	4.0		3.0		3.0	7.0	6.0		1.0	4.0	6.0	1.0	3.0	5.0		5.0	8.0	11.0	10.0	5.0	10.0				1.0			6.0	9.0	16.0		5.0		3.0	3.0	5.0		1.0	8.0	3.0	17.0	13.9	3.5	5.9	8.8	5.7	7.0	4.0	8.0	4.0	6.0		11.0	7.0	11.0	6.0	3.0	15.0	13.0	15.0	5.0			8.0	5.0	6.0	4.0			3.0	12.0	7.0	19.0	11.0	9.0	10.0	5.0	4.0	6.0	11.0		8.0	60.0	7.0	25.0	10.0	14.0	12.0	8.0	11.0	7.0	5.0
29	11	2015	15	49	5.0	4.0	5.0	4.0	15.0	6.0	8.0	3.0	7.0	5.2	5.0	3.0	8.0	6.0	48.0	5.0		8.0		7.0	4.0		1.0		3.0		4.0	32.0	11.0	2.0	3.0	2.0	2.0	2.0	15.0	3.0		2.0		5.0	4.0	8.0		3.0	6.0		1.0	3.0	4.0		4.0	4.0	12.0	12.0	4.0	7.0				4.0			4.0	12.0	14.0		7.0		3.0	3.0	8.0		1.0	5.0	3.0	10.0	7.7	3.4	4.1	6.3	5.0	8.0	4.0	12.0	4.0	3.0		8.0	3.0	9.0	5.0	4.0	22.0	8.0	17.0	12.0	11.6		6.0	4.2	4.0	5.0			6.0	8.0	8.0	11.0	10.0	10.0	12.0	15.0	8.0	7.0	10.0		5.0	84.0	16.0	12.0	6.0	10.0	11.0	6.0	11.0	5.0	15.0
29	11	2015	16	49	3.0	4.0	4.0	8.0	17.0	10.0	6.0	4.0	5.0	5.9	4.0	8.0	12.0	4.0	31.0	4.0		8.0		5.0	4.0		1.0		4.0		4.0	27.0	9.0	5.0	3.0	2.0	3.0	2.0	13.0	3.0		1.0		4.0	3.0	5.0		3.0	4.0	6.0	1.0	3.0	4.0		3.0	2.0	10.0	32.0	18.0	5.0				9.0			3.0	10.0	15.0		8.0		3.0	3.0	6.0		1.0	4.0	3.0	7.0	5.2	3.8	5.1	5.2	6.9	3.0	4.0	10.0	3.0	5.0		6.0	3.0	4.0	5.0	4.0	11.0	11.0	10.0	9.0	10.2		4.0	4.5	11.0	9.0			10.0	4.0	16.0	6.0	9.0	7.0	10.0	10.0	11.0	7.0	15.0		3.0	64.0	13.0	33.0	8.0	6.0	10.0	5.0	7.0	6.0	8.0
29	11	2015	17	27	2.0	4.0	4.0	11.0	17.0	8.0	5.0	3.0	4.0	7.8	4.0	5.0	7.0	4.0	18.0	4.0		8.0		6.0	9.0		2.0		2.0		3.0	22.0	5.0	8.0	3.0	3.0	3.0	3.0	8.0	3.0		1.0		4.0	2.0	7.0		3.0	4.0	6.0	2.0	3.0	5.0		7.0	1.0	11.0	18.0	9.0	3.0				5.0			2.0	7.0	20.0		13.0		3.0	4.0	3.0		1.0	4.0	8.0	5.0	7.5	20.7	7.0	16.8	5.2	6.0	4.0	11.0	3.0	3.0		3.0	5.0	3.0	3.0	4.0	6.0	16.0	15.0	5.0			4.0	5.0	11.0	10.0			11.0	2.0	19.0	8.0	9.0	10.0	9.0	15.0	7.0	7.0	11.0		3.0	65.0	15.0	24.0	7.0	9.0	23.0	22.0	9.0	7.0	7.0
29	11	2015	18	27	4.0	4.0	6.0	19.0	10.0	7.0	3.0	4.0	3.0	6.3	3.0	2.0	6.0	3.0	12.0	3.0		8.0		10.0	14.0		1.0		3.0		2.0	22.0	4.0	8.0	3.0	3.0	3.0	3.0	9.0	4.0		5.0		5.0	3.0	11.0		3.0	2.0	8.0	1.0	3.0	3.0		6.0	1.0	16.0	13.0	14.0	3.0				7.0			1.0	6.0	52.0		7.0		7.0	2.0	6.0		1.0	3.0	9.0	4.0	5.3	3.4	7.5	10.7	5.6	3.0	4.0	6.0	3.0	6.0		4.0	5.0	4.0	4.0	3.0	5.0	3.0	9.0	4.0			3.0	5.4	10.0	6.0			9.0	2.0	13.0	11.0	8.0	11.0	10.0	8.0	5.0	8.0	12.0		5.0	63.0	17.0	37.0	9.0	9.0	18.0	11.0	11.0	10.0	5.0
29	11	2015	19	26	10.0	4.0	6.0	12.0	10.0	9.0	2.0	4.0	3.0	6.1	7.0	2.0	5.0	16.0	17.0	3.0		8.0		9.0	7.0		14.0		1.0		3.0	23.0	3.0	6.0	3.0	3.0	3.0	3.0	13.0	4.0		6.0		4.0	8.0	8.0		1.0	3.0	8.0	1.0	2.0	3.0		13.0	1.0	21.0	7.0	9.0	3.0				11.0			3.0	21.0	68.0		5.0		3.0	1.0	7.0		1.0	3.0	3.0	3.0	2.9	4.5	6.8	11.5	7.3	3.0	4.0	7.0	3.0	6.0		3.0	7.0	6.0	3.0	3.0	4.0	3.0	6.0	3.0			1.0	5.2	11.0	4.0			6.0	8.0	7.0	5.0	10.0	10.0	7.0	15.0	7.0	7.0	14.0		9.0	52.0	18.0	27.0	8.0	5.0	6.0	8.0	10.0	10.0	10.0
29	11	2015	20	49	6.0	3.0	4.0	6.0	11.0	7.0	5.0	3.0	4.0	7.9	11.0	9.0	4.0	16.0	9.0	3.0	729.0	8.0		5.0	5.0		12.0		11.0		3.0	26.0	5.0	5.0	3.0	3.0	2.0	2.0	7.0	3.0		7.0		3.0	6.0	13.0		2.0	3.0	6.0	3.0	2.0	3.0		7.0	1.0	27.0	5.0	18.0	2.0				7.0			3.0	20.0	41.0		3.0		5.0	7.0	6.0		6.0	3.0	6.0	3.0	6.4	4.0	7.4	7.9	6.2	3.0	5.0	6.0	4.0	6.0		4.0	6.0	7.0	3.0	4.0	4.0	3.0	3.0	3.0	9.3		2.0	13.7	10.0	5.0			10.0	6.0	11.0	9.0	9.0	16.0	6.0	6.0	8.0	6.0	10.0		5.0	34.0	10.0	8.0	5.0	8.0	12.0	7.0	11.0	12.0	6.0
29	11	2015	21	26	4.0	2.0	4.0	4.0	8.0	4.0	3.0	4.0	3.0	6.2	7.0	4.0	4.0	9.0	7.0	3.0	364.0	8.0		4.0	4.0		7.0		6.0		4.0	29.0	4.0	4.0	3.0	2.0	2.0	2.0	3.0	3.0		6.0		3.0	4.0	10.0		1.0	7.0	7.0	3.0	4.0	3.0		13.0	2.0	36.0	7.0	10.0	3.0				6.0			4.0	16.0	29.0		1.0		3.0	6.0	3.0		3.0	3.0	3.0	3.0	5.5	6.0	9.6	11.2	8.2	6.0	14.0	9.0	13.0	6.0		2.0	5.0	6.0	3.0	7.0	4.0	3.0	3.0	4.0			3.0	15.5	7.0	4.0			13.0	4.0	15.0	6.0	7.0	13.0	6.0	9.0	5.0	7.0	8.0		3.0	39.0	7.0	2.0	4.0	5.0	17.0	11.0	22.0	12.0	11.0
29	11	2015	22	26	4.0	2.0	5.0	3.0	5.0	3.0	1.0	3.0	3.0	4.9	5.0	4.0	5.0	5.0	13.0	3.0	182.0	8.0		3.0	3.0		5.0		4.0		3.0	27.0	6.0	9.0	3.0	2.0	3.0	3.0	2.0	3.0		4.0		3.0	10.0	9.0		1.0	6.0	9.0	2.0	3.0	2.0		13.0	2.0	31.0	6.0	9.0	3.0				4.0			3.0	30.0	17.0		1.0		3.0	3.0	3.0		1.0	5.0	3.0	3.0	3.5	7.5	8.3	8.3	11.3	7.0	16.0	9.0	8.0	8.0		1.0	8.0	7.0	3.0	4.0	12.0	7.0	2.0	4.0			3.0	9.4	13.0	5.0			8.0	3.0	12.0	5.0	6.0	12.0	5.0	8.0	4.0	6.0	6.0		2.0	37.0	6.0	3.0	3.0	5.0	22.0	8.0	9.0	16.0	8.0
29	11	2015	23	27	5.0	3.0	4.0	3.0	8.0	3.0	1.0	2.0	3.0	5.2	4.0	6.0	5.0	3.0	7.0	3.0	91.0	8.0		3.0	3.0		3.0		6.0		3.0	25.0	4.0	8.0	2.0	1.0	2.0	2.0	2.0	3.0		3.0		3.0	8.0	18.0		1.0	4.0	12.0	1.0	3.0	1.0		9.0	1.0	25.0	6.0	15.0	2.0				3.0			1.0	34.0	10.0		2.0		3.0	3.0	3.0		1.0	5.0	3.0	14.0	2.2	11.2	7.5	7.0	9.7	5.0	11.0	10.0	5.0	8.0		1.0	6.0	7.0	2.0	3.0	9.0	3.0	1.0	3.0			3.0	5.5	11.0	5.0			6.0	5.0	7.0		5.0	16.0	5.0	10.0	4.0	6.0	5.0		4.0	56.0	16.0	1.0	3.0	3.0	10.0	6.0	12.0	14.0	15.0
30	11	2015	0	26	4.0	3.0	3.0	3.0	7.0	2.0	1.0	3.0	1.0	5.3	4.0	6.0	4.0	1.0	5.0	4.0	46.0	8.0		4.0	1.0		3.0		5.0		5.0	19.0	4.0	5.0	1.0	1.0	1.0	2.0	1.0	2.0		4.0		3.0	4.0	17.0		1.0	3.0	12.0	1.0	1.0	1.0		22.0	1.0	19.0	11.0	15.0	2.0				4.0			1.0	26.0	6.0		3.0		3.0	3.0	3.0		1.0	4.0	3.0	9.0	8.9	10.2	15.4	8.6	12.3	8.0	8.0	9.0	5.0	5.0		1.0	8.0	7.0	2.0	2.0	8.0	3.0	5.0	3.0			1.0	3.9	6.0	3.0			4.0	4.0	4.0	12.0	3.0	10.0	3.0	6.0	6.0	3.0	5.0		8.0	53.0	6.0	20.0	2.0	4.0	11.0	5.0	9.0	9.0	8.0
30	11	2015	1	37	4.0	2.0	2.0	3.0	5.0	1.0	1.0	3.0	1.0	5.5	4.0	1.0	2.0	1.0	6.0	3.0	23.0	8.0		3.0	2.0		3.0		4.0		6.0	12.0	3.0	4.0	1.0	1.0	1.0	2.0	2.0	2.0		4.0		1.0	4.0	10.0		2.0	3.0	7.0	1.0	1.0	3.0		12.0	1.0	4.0	6.0	21.0	3.0				3.0			1.0	22.0	6.0		4.0		3.0	3.0	3.0		1.0	3.0	3.0	7.0	7.6	5.7	29.2	12.4	11.0	5.0	6.0	9.0	5.0	3.0		1.0	8.0	13.0	1.0	1.0	5.0	3.0	4.0	2.0			2.0	4.2	6.0	6.0			3.0	3.0	3.0	5.0	5.0	7.0	3.0	6.0	5.0	3.0	5.0		5.0	44.0	11.0	14.0	8.0	3.0	10.0	5.0	11.0	7.0	4.0
30	11	2015	2	30	4.0	3.0	2.0	1.0	7.0	1.0	1.0	1.0	1.0	5.6	3.0	1.0	2.0	3.0	4.0	2.0	11.0	8.0		2.0	3.0		1.0		4.0		3.0	10.0	2.0	3.0	2.0	1.0	2.0	3.0	6.0	3.0		3.0		1.0	3.0	8.0		3.0	3.0	5.0	1.0	2.0	2.0		7.0	1.0	4.0	4.0	12.0	8.0				1.0			1.0	20.0	10.0		4.0		3.0	2.0	3.0		1.0	4.0	3.0	6.0	6.7	2.7	19.5	8.2	12.0	3.0	4.0	9.0	4.0	3.0		2.0	6.0	6.0	2.0	1.0	3.0	3.0	4.0	1.0			1.0	3.5	5.0	12.0			1.0	2.0	3.0	12.0	3.0	5.0	3.0	14.0	5.0	3.0	5.0		4.0	32.0	3.0	1.0	8.0	8.0	6.0	5.0	10.0	5.0	1.0
30	11	2015	3	30	4.0	4.0	3.0	1.0	6.0	1.0	1.0	1.0	3.0	4.9	3.0	3.0	3.0	4.0	4.0	1.0	6.0	8.0		1.0	3.0		1.0		4.0		4.0	7.0	3.0	8.0	2.0	1.0	2.0	3.0	9.0	4.0		3.0		3.0	3.0	5.0		3.0	2.0	3.0	2.0	2.0	2.0		4.0	2.0	3.0	2.0	7.0	10.0				1.0			1.0	13.0	7.0		2.0		3.0	2.0	3.0		4.0	5.0	3.0	4.0	11.9	1.2	25.3	6.9	5.8	3.0	2.0	4.0	3.0	3.0		3.0	4.0	5.0	2.0	1.0	4.0	3.0	2.0	4.0			1.0	3.2	6.0	9.0			1.0	3.0	2.0	5.0	3.0	4.0	3.0	6.0	4.0	3.0	5.0		3.0	51.0	14.0	2.0	5.0	5.0	6.0	4.0	8.0	5.0	1.0
30	11	2015	4	30	4.0	4.0	3.0	1.0	7.0	8.0	1.0	1.0	3.0	3.0	1.0	7.0	3.0	4.0	3.0	1.0	3.0	8.0		4.0	3.0		1.0		3.0		7.0	5.0	3.0	7.0	3.0	1.0	2.0	3.0	11.0	4.0		5.0		3.0	10.0	3.0		3.0	1.0	3.0	2.0	1.0	3.0		3.0	2.0	2.0	1.0	4.0	6.0				1.0			2.0	7.0	5.0		2.0		3.0	3.0	3.0		4.0	4.0	3.0	3.0	11.9	1.0	3.4	5.8	1.1	3.0	2.0	3.0	2.0	3.0		3.0	2.0	3.0	2.0	3.0	4.0	3.0	3.0	4.0			2.0	3.8	6.0	6.0			1.0	2.0	2.0	11.0	3.0	3.0	3.0	5.0	4.0	3.0	5.0		3.0	35.0	3.0	11.0	4.0	4.0	5.0	3.0	7.0	4.0	1.0
30	11	2015	5	30	2.0	5.0	2.0	1.0	7.0	8.0	1.0	2.0	2.0	2.8	1.0	9.0	3.0	4.0	3.0	3.0	1.0	8.0		3.0	3.0		1.0		4.0		5.0	4.0	3.0	5.0	3.0	3.0	2.0	4.0	10.0	4.0		10.0		3.0	8.0	3.0		3.0	1.0	3.0	2.0	2.0	3.0		3.0	1.0	2.0	3.0	4.0	5.0				1.0			3.0	5.0	4.0		2.0		3.0	4.0	3.0		1.0	4.0	3.0	4.0	8.2	2.0	2.3	3.8	2.1	3.0	6.0	2.0	2.0	3.0		2.0	1.0	3.0	3.0	3.0	5.0	3.0	3.0	3.0			2.0	3.9	4.0	5.0			1.0	3.0	3.0	9.0	3.0	3.0	3.0	9.0	4.0	5.0	5.0		2.0	50.0	6.0	8.0	3.0	3.0	7.0	4.0	9.0	3.0	2.0
30	11	2015	6	30	3.0	4.0	2.0	1.0	4.0	5.0	1.0	4.0	2.0	3.6	3.0	11.0	11.0	4.0	2.0	2.0	1.0	8.0		3.0	2.0		1.0		2.0		4.0	5.0	1.0	3.0	2.0	1.0	2.0	4.0	6.0	3.0		9.0		3.0	4.0	4.0		1.0	3.0	3.0	2.0	2.0	1.0		3.0	1.0	7.0	1.0	3.0	4.0				1.0			3.0	4.0	3.0		1.0		5.0	1.0	3.0		7.0	4.0	3.0	9.0	4.9	4.0	3.0	3.5	3.4	3.0	5.0	5.0	2.0	3.0		3.0	3.0	1.0	4.0	3.0	9.0	3.0	3.0	3.0			1.0	4.5	4.0	4.0			1.0	3.0	3.0	5.0	7.0	3.0	4.0	12.0	3.0	6.0	7.0		1.0	47.0	6.0	4.0	1.0	1.0	13.0	2.0	12.0	3.0	3.0
30	11	2015	7	30	7.0	2.0	5.0	3.0	7.0	6.0	1.0	3.0	2.0	3.5	2.0	5.0	18.0	4.0	4.0	2.0	1.0	8.0		3.0	1.0		1.0		2.0		3.0	7.0	1.0	5.0	1.0	1.0	1.0	3.0	6.0	3.0		5.0		3.0	5.0	9.0		2.0	4.0	3.0	4.0	1.0	2.0		3.0	2.0	5.0	1.0	6.0	4.0				3.0			1.0	3.0	3.0		2.0		3.0	1.0	6.0		8.0	3.0	3.0	7.0	3.7	6.1	6.7	8.3	4.7	6.0	4.0	7.0	3.0	5.0		3.0	3.0	3.0	4.0	1.0	6.0	3.0	2.0	3.0			2.0	4.8	3.0	5.0			1.0	3.0	2.0	12.0	6.0	1.0	8.0	10.0	2.0	7.0	19.0		1.0	13.0	3.0	18.0	1.0	3.0	5.0	3.0	10.0	3.0	1.0
30	11	2015	8	26	6.0	2.0	8.0	5.0	9.0	8.0	4.0	4.0	1.0	4.0	3.0	1.0	10.0	4.0	12.0	3.0	1.0	4.0		7.0	1.0		8.0		1.0		1.0	6.0	2.0	6.0	1.0	1.0	1.0	1.0	9.0	1.0		4.0		3.0	4.0	5.0		1.0	9.0	1.0	4.0	1.0	3.0		3.0	3.0	4.0	1.0	4.0	3.0				5.0			2.0	3.0	3.0		1.0		6.0	1.0	6.0		12.0	3.0	3.0	4.0	5.8	2.9	8.9	5.4	4.7	7.0	5.0	8.0	13.0	3.0		3.0	5.0	3.0	4.0	3.0	6.0	3.0	1.0	12.0			2.0	5.5	3.0	8.0			1.0	3.0	2.0	6.0	9.0	1.0	13.0	12.0	4.0	9.0	12.0		5.0	13.0	5.0	13.0	1.0	2.0	18.0	3.0	9.0	3.0	1.0
30	11	2015	9	25	13.0	3.0	5.0	4.0	5.0	6.0	4.0	4.0	2.0	4.0	4.0	1.0	6.0	4.0	6.0	3.0	1.0	1.0		7.0	1.0		7.0		2.0		1.0	4.0	3.0	5.0	1.0	1.0	1.0	1.0	7.0	1.0		3.0		2.0	7.0	22.0		1.0	8.0	1.0	3.0	2.0	3.0		2.0	3.0	6.0	8.0	7.0	3.0				3.0			2.0	14.0	2.0		1.0		3.0	1.0	3.0		9.0	2.0	3.0	3.0	5.8	2.7	7.5	5.6	11.0	13.0	5.0	8.0	9.0	3.0		3.0	4.0	4.0	4.0	2.0	8.0	3.0	3.0	9.0			2.0	5.1	4.0	15.0			1.0	3.0	2.0	6.0	8.0	1.0	11.0	13.0	6.0	8.0	22.0		18.0	12.0	8.0	1.0	1.0	1.0	5.0	3.0	7.0	3.0	1.0
30	11	2015	10	26	15.0	4.0	6.0	3.0	8.0	6.0	19.0	3.0	4.0	4.4	3.0	3.0	4.0	19.0	5.0	8.0	1.0	1.0		5.0	1.0		5.0		1.0		4.0	5.0	3.0	25.0	2.0	1.0	1.0	1.0	8.0	1.0		1.0		2.0	9.0	14.0		1.0	4.0	6.0	3.0	3.0	1.0		9.0	3.0	8.0	5.0	4.0	5.0				5.0			3.0	11.0			1.0		3.0	1.0	3.0		1.0	4.0	3.0	8.0	3.5	2.1	5.2	12.4	3.1	25.0	4.0	4.0	10.0	3.0		2.0	1.0	1.0	4.0	3.0	6.0	3.0	2.0	9.0			7.0	14.3	3.0	10.0			1.0	3.0	2.0	5.0	11.0	1.0	7.0	5.0	7.0	8.0	20.0		10.0	28.0	3.0	4.0	4.0	1.0	7.0	3.0	6.0	2.0	1.0
30	11	2015	11	26	10.0	5.0	10.0	3.0	12.0	5.0	15.0	3.0	17.0	3.8	2.0	6.0	3.0	14.0	5.0	9.0	1.0	1.0			13.0		3.0		1.0		6.0	6.0	12.0	21.0	2.0	1.0	1.0	1.0	6.0	1.0		1.0		2.0	7.0	8.0		1.0	5.0	14.0	2.0	10.0	3.0		17.0	11.0	9.0	4.0	16.0	6.0		12.0		9.0			1.0	13.0	3.0		1.0		3.0	17.0	3.0		1.0	3.0	3.0	19.0	1.9	2.2	3.4	20.2	1.8	3.0	3.0	3.0	7.0	3.0		2.0	1.0	3.0	4.0	1.0	4.0	3.0	3.0	6.0			4.0	19.6	2.0	12.0			1.0	2.0	8.0	7.0	6.0	1.0	9.0	10.0	13.0	8.0	18.0		10.0	24.0	3.0	1.0	13.0	2.0	5.0	16.0	6.0	4.0	1.0
30	11	2015	12	48	20.0	7.0	13.0	3.0	10.0	4.0	8.0	2.0	26.0	9.3	4.0	8.0	2.0	23.0	8.0	5.0	3.0	1.0			23.0		1.0		1.0		5.0	6.0	11.0	13.0	3.0	1.0	2.0	3.0	3.0	3.0		2.0		4.0	4.0	7.0		3.0	13.0	16.0	1.0	8.0	4.0		9.0	9.0	12.0	2.0	16.0	3.0		11.0		7.0			3.0	10.0	6.0		5.0		3.0	11.0	3.0		1.0	64.0	3.0	11.0	1.6	3.1	4.6	11.1	3.7	3.0	1.0	4.0	7.0	3.0		5.0	2.0	1.0	2.0	3.0	10.0	3.0	3.0	4.0	4.7		3.0	13.5	9.0	7.0			1.0	10.0	6.0	10.0	9.0	2.0	12.0	13.0	15.0	8.0	14.0		21.0	24.0	7.0	1.0	12.0	1.0	8.0	10.0	8.0	4.0	1.0
30	11	2015	13	25	14.0	7.0	12.0	3.0	6.0	3.0	6.0	1.0	14.0	25.4	4.0	5.0	3.0	16.0	5.0	4.0	3.0	1.0			14.0		8.0		1.0		4.0	7.0	10.0	8.0	4.0	3.0	2.0	4.0	6.0	4.0		2.0		8.0	9.0	6.0		3.0	7.0	11.0	2.0	6.0	3.0		7.0	13.0	12.0	21.0	12.0	11.0		9.0		11.0			3.0	9.0	13.0		12.0		3.0	6.0	3.0		1.0	309.0	3.0		8.3	2.8	5.4	6.2	3.2	3.0		4.0	8.0	3.0		13.0			2.0	1.0	24.0	3.0	4.0	3.0				10.6		5.0			8.0	6.0	7.0	5.0	11.0	6.0	24.0	6.0	11.0	6.0	24.0		14.0	8.0	6.0	8.0	9.0	2.0	12.0	6.0	9.0	3.0	2.0
30	11	2015	14	25	27.0	10.0	7.0	3.0	11.0	3.0	5.0	3.0	8.0	27.1	7.0	4.0	4.0	17.0	3.0	11.0	6.0	1.0			9.0		7.0		2.0		3.0	9.0	8.0	9.0	4.0	3.0	3.0	5.0	13.0	6.0		4.0		8.0	13.0	3.0		5.0	9.0	7.0	5.0	4.0	3.0		9.0	10.0	21.0	12.0	7.0	15.0		11.0		13.0			6.0	10.0	14.0		8.0		3.0	12.0	3.0		4.0	165.0	3.0	6.0	6.3	2.5	7.5	12.4	4.0	3.0	3.0	4.0	5.0	5.0		8.0	4.0	3.0	2.0	1.0	14.0	7.0	4.0	3.0			15.0	9.2	16.0	3.0			12.0	5.0	10.0	9.0	9.0	8.0	34.0	20.0	9.0	7.0	30.0			9.0	3.0	11.0	10.0	3.0	23.0	4.0	8.0	3.0	3.0
